会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
159460,web,男,1985,39,30代,京都府,乙訓郡,"900万円以上 1,000万円未満",mobile/iphone,2024-06-02 23:12:54,6月,道の駅「パークイン丹生ヶ丘」 エリア,50.道の駅「パークイン丹生ヶ丘」 エリア,越前町,丹南,一般社団法人 越前町観光連盟（DMO ECHIZEN）,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
ドライブ・ツーリング
その他
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,道の駅スタンプラリーと記念切符,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,道の駅「越前」,,道の駅「西山公園」,"1,000円未満",どちらでもない,道の駅としては、あまり特色がなく、ココでしか手に入らないといった魅力が少ないと感じました,満足,宿泊施設はリーズナブルで良かった,感じなかった,,2,強く薦められる部分が少ない。温泉なら芦原、カニなら海側、蕎麦は市内側を薦めてしまう。,ここでしか味わえない何かがあると魅力的になると思います。,また行きたい（1年以内）,"地魚が食べられつつ、子連れでも利用しやすい施設があると嬉しい。
キッズスペース、おむつ替えのしやいすい清潔感のあるトイレ、授乳室などが利用しやすいと行きやすいです。
あと、小浜の味わえるヒラメはもっとアピールしてほしいです。
三方の梅を使った梅ソーセージがとても美味しかったです。ジューシーでもさっぱり感もあり、また食べたいと思える味でした。何度か三方五湖に訪問していますが、見つけられていません。ぜひ、いろいろなお店で扱って売ったり、居酒屋のメニューで提供したり、アピールしてほしいです。"
159457,紫式部公園 エリア,女,1972,52,50代,岐阜県,岐阜市,500万円以上 600万円未満,mobile/android,2024-06-02 22:24:35,6月,紫式部公園 エリア,41.紫式部公園 エリア,越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,親,"地元の美味しいものを食べる
名所、旧跡の観光
テーマパーク（遊園地、動物園、博物館など）
",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"旅行会社ツアーバス
",0,0,0,0,0,1,0,"旅行会社ツアーバス
",0,0,0,0,とても満足,行きたい場所がツアーに取り込まれていて、自分で運転しなくてもいいから。バスなので手荷物も電車などと比べて持ち歩かなくてもいいから,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",とても満足,紫式部公園は、ゆっくりできてリラックス出来ました。紫式部について生い立ちから色々と知ることができ楽しかったです。高齢の義母も程よい距離で楽しんでました,とても満足,広すぎずそれでいて落ち着いた雰囲気と紫式部について知ることができ勉強になりました,感じなかった,観光バスが多いと女性用トイレに並ぶ時間がかかり、トイレ待ちでバスの時間が来てしまいました,8,小さいお子さんがいても楽しめる遊具があり高齢者にも程よい散歩ができて良いと思います,喫茶スペースがあったり、高齢の義母は少し座る場所が欲しかったようです,機会があれば行きたい,"数年前に食べて美味しかったソースカツ丼を食べたいです。今、後悔しているのはソースカツ丼用のソースを買えば良かったことです。へしこを次回はお土産に買いたいです。
気比の松原にも久しぶりに行きたいです"
159455,熊川宿 エリア,男,1974,50,50代,京都府,京都市北区,600万円以上 700万円未満,mobile/android,2024-06-02 22:06:07,6月,熊川宿 エリア,81.熊川宿 エリア,若狭町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",2～5回目,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,6,,,機会があれば行きたい,若狭牛を食べてみたい。
159454,web,男,1970,54,50代,福井県,福井市,500万円以上 600万円未満,mobile/android,2024-06-02 21:33:02,6月,紫式部公園 エリア,41.紫式部公園 エリア,越前市,丹南,,日帰り,福井県内には宿泊しない,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"まちあるき、都市散策
ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",初めて,"TV・ラジオ番組やCM
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",どちらでもない,今が観光客を増やす良いタイミングなので、紫色式部公園の除草を徹底して、印象良くしてほしい。,満足,,感じなかった,,6,,,福井県在住,
159451,web,女,1979,45,40代,京都府,京都市北区,"1,000万円以上 1,200万円未満",mobile/android,2024-06-02 21:25:32,6月,熊川宿 エリア,81.熊川宿 エリア,若狭町,嶺南東部,三方五湖DMO(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
まちあるき、都市散策
ドライブ・ツーリング
",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,使わない,"1,000円以上 3,000円未満",初めて,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",とても満足,ゆっくり街の散策ができました。また、名物のお菓子を食べられたのが良かったです。,満足,開いているお店が少なかったのが残念でした。,感じた,地図を見ると、熊川宿の中に駐車場があることはわかったのですが、近くまで車で行くと、案内板が見にくかったり、矢印が分かりにくくて迷いました。,7,物凄く有名な観光地ではないので、ゆっくり散策できること。お店も新しくてお洒落なお店もあったし、非日常を感じられた。,初めて訪れて、葛が有名なことを知りました。葛餅、美味しかったです。TVで葛餅を作っているのを見たことがありますが、作っている様子を見てから食べたらまた美味しさも増すのではないかと思いました。また、葛粉がどうやってできるのかを体験したり葛粉を使って料理やお菓子作りをしたら楽しいのではないかと思いました。,また行きたい（1年以内）,福井にしか無い食べ物を食べてみたいです。新潟出身なので、海産物が新潟とは少し違うと思い、気になってます。
159446,うるしの里 エリア,女,1996,28,20代,鳥取県,鳥取市,600万円以上 700万円未満,mobile/iphone,2024-06-02 21:21:40,6月,うるしの里 エリア,46.うるしの里 エリア,鯖江市,丹南,,2泊,2泊,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
名所、旧跡の観光
テーマパーク（遊園地、動物園、博物館など）
まちあるき、都市散策
",0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","50,000円以上 100,000円未満",初めて,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
インターネット・アプリ
Instagram
友人・知人
観光協会等の案内所
",0,1,0,1,0,1,0,1,0,0,1,1,0,0,選択なし/該当施設なし,,東尋坊,"50,000円以上 100,000円未満",とても満足,SAVA!STOREは魅力的な工芸品がたくさんあり、大切な人へのお土産、プレゼントに最適なものがたくさんあってとても良かったです,とても満足,工場直営のショップが複数あって退屈しませんでした,感じなかった,,9,こんなにも伝統工芸が詰まっていて2泊3日で回りきれるちょうど良くコンパクトな県は他にないと思ったため,名物として前面に出している食べ物があれば、モノはお土産として渡しにくい人にも食べ物のお土産が渡せていいかと思います,機会があれば行きたい,日持ちがして、全国的にも認知度が高い名物土産（食べ物）があれば、もっと人に買って帰りやすかったかと思います
159450,web,男,1962,62,60代,三重県,桑名市,400万円以上 500万円未満,mobile/iphone,2024-06-02 20:45:45,6月,えちぜん鉄道 永平寺口駅 エリア,31.えちぜん鉄道 永平寺口駅 エリア,永平寺町,福井市・永平寺町,,1泊,福井県内には宿泊しない,福井県内には宿泊しない,岐阜県,夫婦2人,"テーマパーク（遊園地、動物園、博物館など）
ドライブ・ツーリング
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"50,000円以上 100,000円未満","50,000円以上 100,000円未満","10,000円以上 20,000円未満",2～5回目,"観光パンフレット・ポスター
インターネット・アプリ
",0,0,0,1,0,1,0,0,0,0,0,0,0,0,越前大仏,,選択なし/該当施設なし,"5,000円以上 10,000円未満",満足,,満足,,感じた,食べ物屋が少ない,5,,,また行きたい（1年以内）,
159448,劔神社 エリア,女,1964,60,60代,福井県,丹生郡,"1,000万円以上 1,200万円未満",mobile/iphone,2024-06-02 20:32:48,6月,劔神社 エリア,51.劔神社 エリア,越前町,丹南,一般社団法人 越前町観光連盟（DMO ECHIZEN）,1泊,1泊,福井エリア（福井市・永平寺町）,石川県金沢市,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,"5,000円以上 10,000円未満",使わない,"3,000円以上 5,000円未満",11回目以上,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"1,000円以上 3,000円未満",満足,,どちらでもない,,感じた,飲食店が少ない,5,,,福井県在住,
159447,芝政ワールド エリア,女,1997,27,20代,福井県,福井市,400万円以上 500万円未満,mobile/iphone,2024-06-02 19:12:24,6月,芝政ワールド エリア,12.芝政ワールド エリア,坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,友人,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,広くて人も少ない,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",初めて,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,福井県立恐竜博物館,,選択なし/該当施設なし,"5,000円以上 10,000円未満",とても満足,,満足,,感じなかった,,5,,,また行きたい（1年以内）,
159444,道の駅「西山公園」 エリア,女,1966,58,50代,福井県,福井市,500万円以上 600万円未満,mobile/android,2024-06-02 18:53:10,6月,道の駅「西山公園」 エリア,44.道の駅「西山公園」 エリア,鯖江市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"名所、旧跡の観光
ドライブ・ツーリング
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,"自家用車
",0,0,0,0,,,使わない,"1,000円以上 3,000円未満","3,000円以上 5,000円未満",11回目以上,"観光連盟やDMOのHP
友人・知人
",0,0,0,0,1,0,0,0,0,0,1,0,0,0,道の駅「河野」,,選択なし/該当施設なし,"1,000円未満",どちらでもない,,どちらでもない,,感じなかった,,5,,,福井県在住,犬を自由に遊ばせられる施設が増えるといいですね。
